text,tweet2words,num_capitalized,tweet_length,num_negative_words,num_positive_words,num_neutral_words,has_capitalized,num_capitalised_positive_words,num_capitalised_negative_words,num_hashtags,num_special_character,correctedText
Big thanks to thought leaders Capt. Will Ware & EFB Admin Amy Ashkinazy-Murrell for sharing how @Comply365 helped @SouthwestAir go #BeyondtheTypicalEFB @AircraftCommrce @OpsMRO_ITConf in Amsterdam! #aviation #thoughtleaders #luvourclients pic.twitter.com/RugHD7t2f9,Big thanks thought leaders Capt Will Ware EFB Admin Amy Ashkinazy Murrell sharing helped go BeyondtheTypicalEFB Amsterdam aviation thoughtleaders luvourclients pic twitter com RugHD f,1,29,0,1,28,1,0,0,4,13, Big thanks thought leaders Capt Will Ware EBB Admin Amy Ashkenazim Mueller sharing helped go Stereotypical Amsterdam aviation thought leaders clienteles pic twitter com Rugged f
Pretzels for days!!! #TwitterTravels Preferred Airline @SouthwestAir pic.twitter.com/oQ6LocRWbW – at Twitter HQ,Pretzels days TwitterTravels Preferred Airline pic twitter com oQ LocRWbW Twitter HQ,1,13,0,1,11,1,0,0,1,5, Pretzels days Twitter Travels Preferred Airline pic twitter com o Lowbrow Twitter HQ
Dear @SouthwestAir what are the odds you could donate (and ship) a case of 225+ pretzels and other Southwest fun items to me for a leadership seminar next week?,Dear odds could donate ship case pretzels Southwest fun items leadership seminar next week,0,15,0,1,28,1,0,0,0,5, Dear odds could donate ship case pretzels Southwest fun items leadership seminar next week
I only fly @SouthwestAir because it’s the airline I trust! Plus my mom is a flight attendant #LUV #TwitterTravels pic.twitter.com/GjpDx5crJg,I fly airline I trust Plus mom flight attendant LUV TwitterTravels pic twitter com GjpDx crJg,1,15,0,0,20,1,0,0,2,6, I fly airline I trust Plus mom flight attendant LAV Twitter Travels pic twitter com  crag
me & @Hummmmmbaby do all of our business travel on @SouthwestAir to land at the nest!!! #TwitterTravels pic.twitter.com/JgMCRnPeFg,business travel land nest TwitterTravels pic twitter com JgMCRnPeFg,0,11,0,0,18,0,0,0,1,6, business travel land nest Twitter Travels pic twitter com 
Not thrilled to be flying today of all days. Hard to be away from family on my “Suvivor Day”. Thank you to @SouthwestAir for being so amazing!!! #Cheers #AmysArmy #SurvivorDay,Not thrilled flying today days Hard away family Suvivor Day Thank amazing Cheers AmysArmy SurvivorDay,0,15,1,2,27,1,0,0,3,8, Not thrilled flying today days Hard away family Survivor Day Thank amazing Cheers Smarmy Survivor Day
A great view of the #Boulder flatirons from 16K ft on @SouthwestAir leaving Denver International Airport. pic.twitter.com/ILo2754f4b,A great view Boulder flatirons K ft leaving Denver International Airport pic twitter com ILo f b,0,17,0,1,16,1,0,0,1,4, A great view Boulder flatirons K ft leaving Denver International Airport pic twitter com IL f b
Woohoo! Best news ever! Thanks @SouthwestAir - time to start planning some more trips to use my #companionpass ! pic.twitter.com/XyLaptuK31,Woohoo Best news ever Thanks time start planning trips use companionpass pic twitter com XyLaptuK,0,16,0,1,19,1,0,0,1,7, Boohoo Best news ever Thanks time start planning trips use companion pass pic twitter com Claptrap
"No, Adam. I’m going to get drunk.",No Adam I going get drunk,0,4,0,0,7,1,0,0,0,4, No Adam I going get drunk
So this happened on my @SouthwestAir flight to Vegas! @wusa9 pic.twitter.com/dDDDO5DFGo,So happened flight Vegas pic twitter com dDDDO DFGo,0,10,0,0,11,1,0,0,0,4, So happened flight Vegas pic twitter com kiddo Dago
Thank you @SouthwestAir and @iHeartRadio for partnering on in flight streaming. Got to listen to @TheWoodyShow between Burbank and Vegas. Apart from the first and last 10k feet. #allin,Thank partnering flight streaming Got listen Burbank Vegas Apart first last k feet allin,0,17,0,1,28,1,0,0,1,7, Thank partnering flight streaming Got listen Burbank Vegas Apart first last k feet all in
Headed to @US99Chicago for the @StylzandRoman show! #powerofgarth #chicago @UncleNearest @SouthwestAir @Cabelas @BassProShops @Wrangler pic.twitter.com/qXn7bqBRak,Headed show powerofgarth chicago pic twitter com qXn bqBRak,0,17,0,0,15,1,0,0,2,11, Headed show powerboat Chicago pic twitter com quin brake
"Fingers crossed your #WannaGetAway dest will be in our next sale! For updates, enroll here: http:// social.southwest.com/uut . -Victoria",Fingers crossed WannaGetAway dest next sale For updates enroll http social southwest com uut Victoria,0,14,0,0,19,1,0,0,1,8, Fingers crossed Wanna Getaway fest next sale For updates enroll HTTP social southwest com nut Victoria
just booked a round trip flight to Lubbock to see J in November for under $100!!! thank you @SouthwestAir you are the BEST :’),booked round trip flight Lubbock see J November thank BEST,1,11,0,2,22,1,0,0,0,3, booked round trip flight Lubbock see J November thank BEST
Showing Mickey the airplanes before we board our @SouthwestAir flight back home this morning pic.twitter.com/E4xQnSsbrU,Showing Mickey airplanes board flight back home morning pic twitter com E xQnSsbrU,0,14,0,0,15,1,0,0,0,2, Showing Mickey airplanes board flight back home morning pic twitter com E Innsbruck
". @SouthwestAir could you call it an Autumn Sale?"" I don't want to think of ""Fall"" when I'm booking a flight. https:// twitter.com/SouthwestAir/s tatus/1003752603421958145 …""",could call Autumn Sale I want think Fall I booking flight https twitter com SouthwestAir tatus,0,15,0,0,25,1,0,0,0,11, could call Autumn Sale I want think Fall I booking flight HTTP twitter com Southwest Air tats
Y’all never have the sale to anywhere I need to go. What’s up with that?,Y never sale anywhere I need go What,0,5,0,0,15,1,0,0,0,4, Y never sale anywhere I need go What
Got my airline tickets for Blizzcon thanks to @SouthwestAir 3 day sale!! Can't wait to see all the @Blizzard_Ent peeps. SO EXCITED!! <3 <3 <3,Got airline tickets Blizzcon thanks day sale Can wait see peeps SO EXCITED,2,14,0,0,25,1,0,0,0,9, Got airline tickets Blizzard thanks day sale Can wait see peeps SO EXCITED
"why does @SouthwestAir put the Clear"" button on the bottom right where the submit button usually is? i clicked it twice in a row! gahh! bad UIs are shortening my lifespan pic.twitter.com/FyMAvbESsD""",put Clear button bottom right submit button usually clicked twice row gahh bad UIs shortening lifespan pic twitter com FyMAvbESsD,0,21,1,1,30,1,0,0,0,6, put Clear button bottom right submit button usually clicked twice row gash bad U Is shortening lifespan pic twitter com 
"I almost lost my phone in @BWI_Airport a day before moving to Knoxville, but I didn’t thanks to the captain of my @SouthwestAir flight. He let me off the plane a few minutes before takeoff to go look for it and came with me. When I told him I couldn’t find it, he ran off.",I almost lost phone day moving Knoxville I thanks captain flight He let plane minutes takeoff go look came When I told I find ran,0,22,1,0,54,1,0,0,0,9, I almost lost phone day moving Knoxville I thanks captain flight He let plane minutes takeoff go look came When I told I find ran
"Here's how your @Rangers lineup shapes up for tonight, presented by @SouthwestAir . #TexasRangers pic.twitter.com/X1umm8Flkg",Here lineup shapes tonight presented TexasRangers pic twitter com X umm Flkg,0,13,0,0,15,1,0,0,1,7, Here lineup shapes tonight presented Texas Rangers pic twitter com X mum Flag
"Business idea, a service that rents fake babies and baby carriers to Southwest fliers for slightly less than the cost of early bird.",Business idea service rents fake babies baby carriers Southwest fliers slightly less cost early bird,0,15,1,0,22,1,0,0,0,2, Business idea service rents fake babies baby carriers Southwest fliers slightly less cost early bird
Considering making shirts for @SouthwestAir fanatics. Something like My ticket might say C21,Considering making shirts fanatics Something like My ticket might say C,0,11,0,1,12,1,0,0,0,2, Considering making shirts fanatics Something like My ticket might say C
For 15 years I’ve traveled with @SouthwestAir at least twice a month with no lost bags. Now twice in a month they’ve lost 2 bags. Baggage Claim lines out the door and call times are over 25 min. The last bag they lost for 5 days & another airline found it. What’s up?Disappointing,For years I traveled least twice month lost bags Now twice month lost bags Baggage Claim lines door call times min The last bag lost days another airline found What Disappointing,0,27,3,0,50,1,0,0,0,10, For years I traveled least twice month lost bags Now twice month lost bags Baggage Claim lines door call times min The last bag lost days another airline found What Disappointing
. @SouthwestAir starting lineup #TexasRangers pic.twitter.com/kHhs5WoGDs,starting lineup TexasRangers pic twitter com kHhs WoGDs,0,9,0,0,6,0,0,0,1,4, starting lineup Texas Rangers pic twitter com Sikhs Wogs
Excited for a good read on my @SouthwestAir (they’re the best) flight to the @SolutionTree PLCs at Work Conference in Vegas!! #KidsDeserveIt #TellYourStory pic.twitter.com/IVMNNyxS8S,Excited good read best flight PLCs Work Conference Vegas KidsDeserveIt TellYourStory pic twitter com IVMNNyxS S,0,17,0,3,21,1,0,0,2,8, Excited good read best flight Pl Cs Work Conference Vegas Timeserver Storyteller pic twitter com  S
"PSA: @SouthwestAir is having a $100 sale. Get all those club flights purchased. Also they have a double points promotion running through June, but you have to register for it online.",PSA sale Get club flights purchased Also double points promotion running June register online,1,15,0,0,31,1,0,0,0,7, SPA sale Get club flights purchased Also double points promotion running June register online
"If you’re planning to go to @MuseumCN #MCN2018 and are on a tight budget, today’s @SouthwestAir sale has amazingly cheap November fares for nonstops from some cities to Denver. Just a PSA, not on commission! #musetech",If planning go MCN tight budget today sale amazingly cheap November fares nonstops cities Denver Just PSA commission musetech,2,19,1,1,34,1,0,0,2,10, If planning go MEN tight budget today sale amazingly cheap November fares nonstop cities Denver Just SPA commission muse tech
Trying to fix something on a flight I booked and the estimated wait time was 40 mins... I waited and 30 mins in I get disconnected. I call back and now the wait time is 60 mins... @SouthwestAir,Trying fix something flight I booked estimated wait time mins I waited mins I get disconnected I call back wait time mins,0,19,0,0,38,1,0,0,0,4, Trying fix something flight I booked estimated wait time mind I waited mind I get disconnected I call back wait time mind
"It's time for the big fall @SouthwestAir sale again, and there remains one burning question... why on earth is Albany excluded? #FreeAlbany https://www. southwest.com/html/promotion s/nationwide_sale_180605_offers.html?clk=1714090#deal_detail_addtl_details …",It time big fall sale remains one burning question earth Albany excluded FreeAlbany https www southwest com html promotion nationwide sale offers html clk deal detail addtl details,0,28,2,0,24,1,0,0,2,10, It time big fall sale remains one burning question earth Albany excluded Free Albany HTTP WWW southwest com HTML promotion nationwide sale offers HTML cl deal detail addle details
Kudos to @SouthwestAir #flt1098 IND>MCO crew taking the extra time and kindness to assist a super excited group of special needs awesome kids on their way to @WaltDisneyWorld #humanity,Kudos flt IND MCO crew taking extra time kindness assist super excited group special needs awesome kids way humanity,2,21,0,5,24,1,0,0,2,5, Kudos flt IND MO crew taking extra time kindness assist super excited group special needs awesome kids way humanity
"#Disneyland here I come! I'm excited about the cast interviews plus the chance to check @SamuelLJackson off my list. I'm stoked about #pixarfest , screening #Incredibles2 plus the #BigCityGreensEvent Details here: https:// queenthrifty.com/2018/06/01/im- to-l-a-incredibles-2-pixar-fest-big-city-greens-more-check-out-the-details … Wings up @SouthwestAir #Incredibles2Event pic.twitter.com/Gmm85AtxBw",Disneyland I come I excited cast interviews plus chance check list I stoked pixarfest screening Incredibles plus BigCityGreensEvent Details https queenthrifty com im l incredibles pixar fest big city greens check details Wings Incredibles Event pic twitter com Gmm AtxBw,0,39,0,1,39,1,0,0,5,18, Disneyland I come I excited cast interviews plus chance check list I stoked pikestaff screening Incredible plus  Details HTTP queen thrifty com mi l incredible pillar fest big city greens check details Wings Incredible Event pic twitter com Mm Ataxia
When you fly to @LAS at 11pm on a Monday. @SouthwestAir @InfoComm #SouthWestAir #InfoComm18 #conservingfuelwithsixpassengers pic.twitter.com/GvFkLWIU4Q,When fly pm Monday SouthWestAir InfoComm conservingfuelwithsixpassengers pic twitter com GvFkLWIU Q,0,14,0,0,16,1,0,0,3,8, When fly pm Monday Southwest Air Info Comm  pic twitter com  Q
THX @SouthwestAir for losing my luggage! I’m flying out again at 7am so looks like this trip I’m wearing the clothes I have on for 2-3 days!,THX losing luggage I flying looks like trip I wearing clothes I days,1,11,1,1,25,1,0,0,0,6, THE losing luggage I flying looks like trip I wearing clothes I days
Welcome to the family Liberty....keeping the new hire Shenanigans Alice @SouthwestAir ....her smile says it all!! We love our “job” pic.twitter.com/Xj7ubiJAzX,Welcome family Liberty keeping new hire Shenanigans Alice smile says We love job pic twitter com Xj ubiJAzX,0,18,0,3,18,1,0,0,0,6, Welcome family Liberty keeping new hire Shenanigans Alice smile says We love job pic twitter com X ubiquity
